,Stichtag,Amtlicher Regionalschlüssel (ARS)__Code,Einwohner,Personen unter 18 Jahren,Personen 18 - 29 Jahre,Personen 30 - 49 Jahre,Personen 50 - 64 Jahre,Personen 65 Jahre und älter,Ausländeranteil,Durchschnittliche Haushaltsgröße,Durchschnittliche Nettokaltmiete/qm,Blockheizung,Etagenheizung,Fernheizung,Einzel-/ Mehrraumöfen,keine Heizung,Zentralheizung,Fernwärme,Gas,Holz/Holzpellets,Heizöl,Kohle,Solar/Geothermie/Wärmepumpe,Strom,kein Energieträger,Biomasse/Biogas,Leerstandsquote,Eigentümerquote,Gebäude vor 1919,Gebäude ab 1919 bis 1948,Gebäude ab 1949 bis 1978,Gebäude ab 1979 bis 1990,Gebäude ab 1991 bis 2000,Gebäude ab 2001 bis 2010,Gebäude ab 2011 bis 2019,Gebäude ab 2020 und später,Fläche__qkm,Einwohnerdichte
73,2022-05-15,5170,453093.0,72609.0,51080.0,105393.0,113804.0,110203.0,44243.0,2.1,6.16,2558.0,14008.0,52505.0,6495.0,751.0,151186.0,52505.0,119157.0,2449.0,36945.0,694.0,8773.0,6192.0,751.0,42.0,2.9,47.4,10588.0,9338.0,49231.0,16729.0,16110.0,9816.0,5778.0,954.0,1042.81,434.4923811624361
74,2022-05-15,5314,321544.0,54611.0,56005.0,85647.0,65230.0,60056.0,57160.0,1.9,9.14,3721.0,19092.0,21139.0,2559.0,303.0,130156.0,21139.0,126976.0,1380.0,20968.0,107.0,3520.0,2257.0,303.0,308.0,2.8,29.6,8255.0,5687.0,25135.0,7629.0,4877.0,3776.0,2335.0,288.0,141.06,2279.483907557068
75,2022-05-15,5315,1017355.0,164016.0,164632.0,296638.0,210933.0,181135.0,189144.0,1.9,9.41,11774.0,94747.0,88836.0,9356.0,1934.0,360747.0,88836.0,412709.0,4454.0,43512.0,503.0,7203.0,8141.0,1934.0,110.0,2.5,24.7,11874.0,20375.0,65504.0,14240.0,11288.0,10840.0,7677.0,925.0,405.01,2511.9256314658896
76,2022-05-15,5316,166356.0,28830.0,21535.0,41819.0,38485.0,35686.0,28212.0,2.0,7.02,743.0,10761.0,11736.0,1203.0,205.0,59369.0,11736.0,62127.0,506.0,7054.0,10.0,1265.0,1094.0,205.0,15.0,2.5,32.7,3375.0,4000.0,13754.0,3284.0,2729.0,2411.0,1466.0,125.0,78.87,2109.243058197033
77,2022-05-15,5334,577572.0,90007.0,105685.0,138715.0,123981.0,119186.0,94652.0,2.0,7.31,4691.0,50435.0,18714.0,8194.0,1215.0,216581.0,18714.0,216339.0,3670.0,46284.0,307.0,6454.0,6824.0,1215.0,21.0,3.1,35.3,15114.0,15239.0,53882.0,14354.0,12415.0,8476.0,6024.0,861.0,706.92,817.0259718214226
78,2022-05-15,5358,275392.0,46726.0,35653.0,66947.0,65724.0,60344.0,33970.0,2.2,6.11,1189.0,17287.0,4828.0,6671.0,985.0,100519.0,4828.0,87210.0,2688.0,24383.0,251.0,5546.0,5546.0,985.0,43.0,2.8,52.0,6676.0,6898.0,33347.0,10287.0,11273.0,6070.0,4392.0,880.0,941.49,292.50655875261555
79,2022-05-15,5362,471257.0,82068.0,57124.0,118330.0,110935.0,102799.0,65385.0,2.1,7.66,3200.0,14958.0,23132.0,7544.0,1001.0,179570.0,23132.0,143687.0,2586.0,43541.0,296.0,7318.0,7800.0,1001.0,43.0,2.4,50.7,6943.0,9561.0,56088.0,17816.0,15212.0,10462.0,7011.0,1060.0,704.7,668.7342131403434
80,2022-05-15,5366,197836.0,33666.0,23534.0,46533.0,49516.0,44584.0,16497.0,2.2,6.12,569.0,4971.0,1458.0,4006.0,1007.0,85040.0,1458.0,56521.0,3516.0,25978.0,107.0,5170.0,3231.0,1007.0,57.0,4.1,58.6,7521.0,5040.0,24944.0,8012.0,8606.0,6080.0,4332.0,878.0,1248.72,158.43103337817925
81,2022-05-15,5370,258975.0,43875.0,31732.0,62773.0,63795.0,56798.0,31821.0,2.2,6.09,1062.0,6169.0,9776.0,2755.0,1076.0,103426.0,9776.0,56401.0,2148.0,43348.0,551.0,8375.0,2476.0,1076.0,109.0,3.0,55.5,5970.0,8580.0,32889.0,10565.0,11900.0,8824.0,6268.0,1082.0,627.92,412.43311249840747
82,2022-05-15,5374,272744.0,48349.0,33994.0,64584.0,66001.0,59816.0,28332.0,2.2,5.85,1393.0,14140.0,2060.0,5618.0,746.0,108978.0,2060.0,91152.0,4263.0,24140.0,82.0,5182.0,5269.0,746.0,35.0,4.1,54.7,10597.0,6189.0,31173.0,9380.0,10441.0,6211.0,2914.0,549.0,918.84,296.83513995907884
83,2022-05-15,5378,282677.0,47505.0,30839.0,66038.0,71352.0,66937.0,28112.0,2.1,7.48,942.0,12842.0,5016.0,3661.0,498.0,117858.0,5016.0,103785.0,3088.0,20404.0,61.0,4438.0,3434.0,498.0,94.0,3.0,51.7,6649.0,5525.0,33094.0,10472.0,9436.0,6308.0,3556.0,507.0,437.33,646.3700180641621
84,2022-05-15,5382,600286.0,103871.0,71926.0,144356.0,146044.0,134086.0,64887.0,2.1,7.26,2594.0,23267.0,7405.0,11364.0,1205.0,243974.0,7405.0,199017.0,5026.0,52728.0,138.0,12788.0,11452.0,1205.0,49.0,2.5,52.8,13919.0,10135.0,69702.0,26091.0,25130.0,15965.0,9658.0,925.0,1153.2,520.539368713146
85,2022-05-15,5512,117921.0,18946.0,14210.0,28692.0,28429.0,27645.0,13179.0,2.0,6.09,778.0,3624.0,14632.0,3990.0,239.0,36307.0,14632.0,32036.0,287.0,5304.0,378.0,2308.0,4375.0,239.0,8.0,3.1,37.5,4163.0,2656.0,9542.0,3058.0,2253.0,1508.0,1150.0,180.0,100.62,1171.9439475253428
86,2022-05-15,5513,264130.0,49756.0,36710.0,66365.0,57707.0,53586.0,59574.0,2.0,5.47,2265.0,21244.0,33795.0,5748.0,617.0,73525.0,33795.0,87425.0,1191.0,7183.0,428.0,995.0,5524.0,617.0,32.0,5.3,23.7,7730.0,6192.0,16733.0,3246.0,2465.0,1729.0,1506.0,292.0,104.94,2516.9620735658473
87,2022-05-15,5515,303772.0,46257.0,65966.0,76797.0,59477.0,55277.0,33370.0,1.9,8.74,5386.0,22816.0,27457.0,2099.0,205.0,108078.0,27457.0,110511.0,1694.0,19207.0,11.0,4162.0,2750.0,205.0,43.0,2.0,29.2,1903.0,5014.0,25687.0,7801.0,6274.0,6037.0,4124.0,618.0,303.28,1001.6222632550779
88,2022-05-15,5554,374418.0,69133.0,49634.0,91018.0,90460.0,74174.0,37670.0,2.3,6.26,1872.0,18187.0,4454.0,3208.0,430.0,140951.0,4454.0,124304.0,3214.0,23942.0,80.0,9226.0,3353.0,430.0,98.0,2.5,57.3,4653.0,8435.0,39519.0,15719.0,17715.0,12187.0,8473.0,1686.0,1420.96,263.4965094020944
89,2022-05-15,5558,222953.0,38749.0,26671.0,52284.0,55600.0,49646.0,15848.0,2.2,6.22,747.0,9957.0,1857.0,3252.0,262.0,86448.0,1857.0,71157.0,2085.0,17663.0,95.0,5827.0,3533.0,262.0,44.0,2.2,55.3,3488.0,3624.0,23073.0,9837.0,11089.0,7301.0,5046.0,780.0,1112.03,200.49189320432004
90,2022-05-15,5562,618350.0,102233.0,74778.0,147474.0,149308.0,144556.0,77921.0,2.0,5.88,5841.0,43204.0,61786.0,11818.0,804.0,191467.0,61786.0,208947.0,2156.0,22315.0,2524.0,5563.0,10786.0,804.0,45.0,3.3,40.6,17865.0,15955.0,59244.0,18140.0,13624.0,9741.0,5538.0,662.0,761.48,812.0370856752639
91,2022-05-15,5566,443690.0,79219.0,57812.0,105807.0,108618.0,92233.0,44777.0,2.2,5.96,2242.0,15669.0,5091.0,3209.0,645.0,178372.0,5091.0,145407.0,5037.0,35897.0,1831.0,8368.0,2870.0,645.0,75.0,2.5,56.0,7962.0,10953.0,47405.0,16374.0,21467.0,14291.0,9957.0,1613.0,1795.76,247.07644674121264
92,2022-05-15,5570,279209.0,49038.0,34644.0,66622.0,67630.0,61274.0,31282.0,2.2,5.92,1645.0,14296.0,2927.0,2953.0,357.0,108232.0,2927.0,95368.0,2844.0,21407.0,324.0,4380.0,2749.0,357.0,54.0,2.7,54.3,7195.0,6256.0,30388.0,9985.0,10982.0,7299.0,4730.0,840.0,1319.42,211.61495202437433
93,2022-05-15,5711,330072.0,57150.0,53354.0,84728.0,68529.0,66310.0,54454.0,2.0,7.11,2474.0,25239.0,33385.0,1667.0,299.0,109412.0,33385.0,118172.0,1176.0,13098.0,21.0,4613.0,1660.0,299.0,60.0,3.1,33.3,5707.0,8511.0,28053.0,7691.0,5600.0,4696.0,3091.0,519.0,258.83,1275.2463006606654
94,2022-05-15,5754,359571.0,64257.0,47161.0,88934.0,85601.0,73616.0,49630.0,2.2,6.22,2154.0,8711.0,4290.0,2917.0,534.0,150171.0,4290.0,112222.0,4395.0,36485.0,32.0,7356.0,3357.0,534.0,108.0,3.0,51.1,5581.0,6855.0,36606.0,12818.0,14864.0,9726.0,6217.0,1063.0,969.21,370.9939022502863
95,2022-05-15,5758,254008.0,44109.0,31170.0,60559.0,60862.0,57310.0,27005.0,2.2,5.53,1986.0,9050.0,2646.0,3910.0,468.0,104038.0,2646.0,87419.0,2360.0,21234.0,43.0,3906.0,3982.0,468.0,39.0,4.2,53.8,9034.0,9670.0,25341.0,6482.0,8535.0,5860.0,3178.0,473.0,450.39,563.9734452363507
96,2022-05-15,5762,138447.0,23193.0,16722.0,31084.0,34264.0,33183.0,9994.0,2.2,4.75,845.0,3178.0,1847.0,3537.0,550.0,58203.0,1847.0,33488.0,3940.0,22942.0,27.0,2089.0,3244.0,550.0,37.0,4.7,60.5,6369.0,4434.0,17809.0,4209.0,5217.0,2974.0,1611.0,243.0,1201.42,115.23613723760216
97,2022-05-15,5766,348030.0,62803.0,43694.0,79406.0,81651.0,80475.0,34454.0,2.1,5.67,2614.0,10722.0,16689.0,3322.0,708.0,139778.0,16689.0,96975.0,5193.0,47454.0,39.0,3728.0,2952.0,708.0,93.0,4.8,52.1,13472.0,9091.0,40053.0,10812.0,11293.0,5917.0,3811.0,652.0,1246.19,279.27523090379475
98,2022-05-15,5770,319456.0,56743.0,40637.0,74821.0,75928.0,71328.0,31449.0,2.2,5.73,1365.0,9754.0,6596.0,4935.0,1162.0,126142.0,6596.0,94231.0,4392.0,33437.0,60.0,4743.0,5227.0,1162.0,100.0,3.8,54.4,10969.0,11374.0,34031.0,8077.0,11014.0,6816.0,4330.0,844.0,1152.42,277.2044914180594
99,2022-05-15,5774,313102.0,56087.0,48236.0,78612.0,69346.0,60817.0,32433.0,2.2,6.42,3024.0,8655.0,4929.0,6718.0,498.0,125231.0,4929.0,95439.0,4668.0,22121.0,14.0,9375.0,11908.0,498.0,103.0,3.3,47.5,3528.0,5126.0,28446.0,11521.0,13404.0,8336.0,5011.0,613.0,1246.78,251.1285070341199
100,2022-05-15,5911,354288.0,53337.0,54927.0,89256.0,77663.0,79110.0,50525.0,1.9,6.47,2478.0,37142.0,30721.0,7104.0,272.0,119748.0,30721.0,141876.0,800.0,14276.0,99.0,2464.0,6898.0,272.0,57.0,3.6,28.5,7857.0,8662.0,28787.0,5722.0,3875.0,2575.0,1587.0,433.0,145.66,2432.2943841823426
101,2022-05-15,5913,598246.0,101061.0,91237.0,155248.0,128652.0,122049.0,114124.0,1.9,6.44,11360.0,83326.0,23681.0,8275.0,552.0,191593.0,23681.0,258135.0,2331.0,19078.0,200.0,3897.0,10654.0,552.0,249.0,3.3,27.0,11973.0,12420.0,45701.0,8656.0,7098.0,6762.0,4277.0,560.0,280.71,2131.1887713298424
102,2022-05-15,5914,189614.0,33553.0,26150.0,46270.0,42808.0,40833.0,39345.0,2.0,5.39,797.0,24063.0,5570.0,3362.0,687.0,66601.0,5570.0,76754.0,845.0,12589.0,30.0,1265.0,3323.0,687.0,20.0,5.8,28.4,3588.0,4715.0,14653.0,3156.0,1987.0,1608.0,847.0,67.0,160.45,1181.7637893424744
103,2022-05-15,5915,179070.0,31364.0,25368.0,44536.0,39498.0,38305.0,29388.0,2.1,5.79,3572.0,11440.0,7565.0,1635.0,274.0,62658.0,7565.0,63039.0,753.0,11859.0,452.0,1531.0,1660.0,274.0,16.0,2.8,39.4,5349.0,5706.0,15592.0,4193.0,3932.0,3150.0,1551.0,441.0,226.42,790.8753643671055
104,2022-05-15,5954,314154.0,49069.0,37600.0,72381.0,78287.0,76811.0,34675.0,2.0,5.92,2374.0,38730.0,4028.0,4355.0,365.0,119165.0,4028.0,133790.0,2034.0,19297.0,70.0,3661.0,5734.0,365.0,34.0,3.8,37.7,10016.0,7231.0,27823.0,7596.0,6411.0,4185.0,2548.0,293.0,409.63,766.9213680638625
105,2022-05-15,5958,260512.0,42704.0,32228.0,60571.0,64970.0,60036.0,25737.0,2.1,5.19,764.0,16365.0,2654.0,6882.0,563.0,105867.0,2654.0,84274.0,8470.0,27851.0,35.0,3381.0,5790.0,563.0,78.0,4.6,54.6,9087.0,7490.0,32433.0,8296.0,9306.0,4884.0,2516.0,578.0,1960.16,132.903436454167
106,2022-05-15,5962,409960.0,69106.0,50101.0,96621.0,101108.0,93021.0,56347.0,2.1,5.52,4741.0,26877.0,10681.0,8208.0,907.0,158572.0,10681.0,137610.0,4746.0,41890.0,55.0,4307.0,9740.0,907.0,48.0,4.9,44.5,13420.0,9973.0,41795.0,11496.0,10351.0,5789.0,2363.0,413.0,1061.08,386.36106608361297
107,2022-05-15,5966,132230.0,22600.0,16729.0,32241.0,32892.0,27771.0,13508.0,2.2,5.75,250.0,4385.0,1170.0,2271.0,262.0,54685.0,1170.0,33701.0,4205.0,17898.0,18.0,3555.0,2192.0,262.0,25.0,3.7,59.0,3960.0,3129.0,15334.0,4792.0,4929.0,3275.0,1698.0,302.0,712.11,185.68760444313378
108,2022-05-15,5970,273746.0,45414.0,37895.0,66228.0,63337.0,60875.0,31873.0,2.1,6.28,801.0,10702.0,3043.0,6167.0,517.0,116770.0,3043.0,83573.0,5630.0,34446.0,36.0,5241.0,5452.0,517.0,60.0,4.2,54.6,11966.0,7599.0,34160.0,8409.0,7582.0,4694.0,2459.0,459.0,1132.8899999999999,241.63511020487428
109,2022-05-15,5974,298067.0,50307.0,36461.0,71477.0,73101.0,66717.0,29705.0,2.1,5.77,2071.0,13967.0,3862.0,4413.0,561.0,122183.0,3862.0,103163.0,3591.0,26014.0,46.0,5531.0,4221.0,561.0,71.0,3.4,52.1,9725.0,6505.0,32734.0,10073.0,11895.0,7583.0,4920.0,831.0,1328.63,224.34161504707856
110,2022-05-15,5978,393393.0,63927.0,47075.0,94013.0,95620.0,92760.0,45036.0,2.1,5.74,3256.0,25347.0,17570.0,5982.0,548.0,145432.0,17570.0,140262.0,2359.0,24977.0,543.0,4499.0,7354.0,548.0,22.0,3.1,43.1,10943.0,9719.0,39546.0,13079.0,11204.0,6802.0,3740.0,480.0,543.21,724.2005854089579
111,2022-05-15,6411,161767.0,26149.0,33458.0,43692.0,30495.0,27972.0,33634.0,2.0,9.74,2593.0,13181.0,12450.0,1926.0,226.0,55048.0,12450.0,62141.0,1092.0,5545.0,21.0,1046.0,2885.0,226.0,19.0,3.4,29.5,3158.0,2894.0,11104.0,2433.0,1668.0,1802.0,1289.0,175.0,122.07,1325.1986565085608
112,2022-05-15,6412,743268.0,126851.0,118622.0,235861.0,143699.0,118235.0,210337.0,1.9,10.68,26512.0,74394.0,62152.0,5076.0,634.0,234055.0,62152.0,303631.0,2257.0,26557.0,11.0,2491.0,5070.0,634.0,19.0,3.1,20.1,15250.0,13839.0,30896.0,5298.0,4167.0,6195.0,4471.0,565.0,248.31,2993.306753654706
113,2022-05-15,6413,129479.0,23271.0,19903.0,39471.0,25862.0,20975.0,49034.0,2.0,8.76,659.0,12217.0,21367.0,795.0,107.0,31793.0,21367.0,38855.0,272.0,4952.0,20.0,323.0,1004.0,107.0,38.0,3.7,22.4,2150.0,2405.0,6076.0,1302.0,804.0,703.0,873.0,220.0,44.88,2885.0044563279857
114,2022-05-15,6414,284260.0,49330.0,41705.0,76498.0,60543.0,56181.0,60451.0,2.0,9.14,2030.0,33060.0,16191.0,1826.0,547.0,96731.0,16191.0,117270.0,1334.0,12582.0,9.0,1147.0,1300.0,547.0,11.0,3.3,27.3,7009.0,4119.0,16702.0,4499.0,2879.0,2844.0,1582.0,476.0,203.87,1394.319909746407
115,2022-05-15,6431,271617.0,45308.0,31739.0,65352.0,66784.0,62437.0,38281.0,2.2,7.13,1517.0,4575.0,4057.0,6650.0,1018.0,112711.0,4057.0,58386.0,5518.0,49196.0,39.0,5291.0,6992.0,1018.0,35.0,3.7,56.0,7403.0,5827.0,30884.0,10209.0,7293.0,5310.0,3558.0,631.0,714.61,380.0912385776857
116,2022-05-15,6432,299862.0,51878.0,36356.0,74715.0,72257.0,64657.0,42903.0,2.2,7.95,1616.0,5919.0,2198.0,5575.0,766.0,124352.0,2198.0,80886.0,5019.0,37305.0,62.0,5249.0,8910.0,766.0,24.0,3.4,56.8,7986.0,5248.0,32609.0,12121.0,8931.0,6271.0,4771.0,717.0,658.61,455.29524301179754
117,2022-05-15,6433,264354.0,48379.0,34123.0,70401.0,59508.0,51940.0,59075.0,2.2,8.31,1323.0,8639.0,5328.0,4517.0,831.0,106986.0,5328.0,88013.0,2101.0,21828.0,52.0,3961.0,5487.0,831.0,20.0,3.3,47.5,5010.0,5815.0,25915.0,7472.0,5572.0,4263.0,3510.0,516.0,453.03000000000003,583.5242699158996
118,2022-05-15,6434,238604.0,43158.0,25397.0,57793.0,56995.0,55260.0,40971.0,2.1,9.23,1548.0,9133.0,4755.0,1712.0,265.0,99052.0,4755.0,78213.0,2272.0,26189.0,18.0,2835.0,1896.0,265.0,19.0,3.3,50.4,5848.0,3308.0,23669.0,9185.0,6015.0,4291.0,2922.0,642.0,481.84000000000003,495.193425203387
119,2022-05-15,6435,412094.0,69896.0,50176.0,102873.0,97542.0,91606.0,67707.0,2.1,7.33,1520.0,10720.0,15325.0,6179.0,1000.0,169314.0,15325.0,101557.0,7297.0,67830.0,85.0,5485.0,5432.0,1000.0,45.0,4.1,54.1,11159.0,8112.0,45673.0,13463.0,11067.0,7976.0,5777.0,1060.0,1308.04,315.0469404605364
120,2022-05-15,6436,237050.0,43336.0,26254.0,61197.0,55732.0,50527.0,41137.0,2.1,9.24,2040.0,7328.0,7499.0,2063.0,205.0,97401.0,7499.0,85134.0,1396.0,16709.0,7.0,2264.0,3286.0,205.0,32.0,3.1,49.8,4437.0,3130.0,24698.0,7676.0,5070.0,4303.0,3076.0,432.0,222.52,1065.2975013481935
121,2022-05-15,6437,94576.0,15297.0,10954.0,21984.0,23084.0,23257.0,13522.0,2.2,6.24,214.0,1980.0,699.0,3637.0,574.0,39640.0,699.0,14648.0,4440.0,21344.0,25.0,1474.0,3531.0,574.0,4.0,4.9,61.9,3724.0,2149.0,12179.0,4350.0,3289.0,1607.0,840.0,237.0,623.99,151.56653151492813
122,2022-05-15,6438,351706.0,62102.0,43425.0,90636.0,79416.0,76132.0,68667.0,2.1,8.57,1554.0,8145.0,18270.0,1992.0,557.0,141597.0,18270.0,118610.0,1844.0,26169.0,13.0,3498.0,3144.0,557.0,13.0,3.2,46.3,5596.0,5658.0,34096.0,11078.0,6682.0,4979.0,4288.0,674.0,356.23,987.3003396681919
123,2022-05-15,6439,185308.0,30400.0,21028.0,43297.0,46597.0,43985.0,23843.0,2.1,7.72,1519.0,4961.0,1401.0,3454.0,337.0,81270.0,1401.0,61812.0,3203.0,20543.0,11.0,2573.0,3055.0,337.0,11.0,3.7,55.5,6679.0,2820.0,20869.0,7534.0,5579.0,3869.0,2326.0,426.0,811.42,228.37494762268616
124,2022-05-15,6440,307056.0,52816.0,36480.0,76881.0,73529.0,67347.0,41690.0,2.2,7.66,1632.0,7712.0,5312.0,3262.0,816.0,128308.0,5312.0,71964.0,5895.0,55463.0,41.0,4619.0,2886.0,816.0,44.0,3.5,56.5,10796.0,5774.0,33562.0,10225.0,9205.0,6480.0,4686.0,1150.0,1100.69,278.96682989760967
125,2022-05-15,6531,264705.0,43047.0,46619.0,65072.0,56242.0,53729.0,35268.0,2.0,7.49,1396.0,6031.0,23464.0,3568.0,650.0,101103.0,23464.0,67907.0,3699.0,33969.0,31.0,3175.0,3218.0,650.0,102.0,3.9,46.2,9200.0,5573.0,27398.0,8062.0,6334.0,4511.0,3544.0,646.0,854.56,309.75589777195285
126,2022-05-15,6532,251972.0,42908.0,31074.0,60361.0,60391.0,57238.0,28736.0,2.2,6.39,3422.0,6055.0,2273.0,5937.0,947.0,103113.0,2273.0,62113.0,7089.0,42266.0,57.0,3172.0,3789.0,947.0,37.0,4.1,60.1,9762.0,7832.0,34369.0,8294.0,7773.0,4176.0,2604.0,457.0,1066.3,236.30497983681892
127,2022-05-15,6533,173279.0,29071.0,21560.0,41781.0,42174.0,38688.0,21341.0,2.2,6.13,836.0,5248.0,1843.0,3553.0,686.0,70818.0,1843.0,57394.0,2890.0,15084.0,29.0,2453.0,2569.0,686.0,34.0,4.1,59.4,8319.0,4491.0,20480.0,6562.0,6388.0,3634.0,1997.0,456.0,738.44,234.65548995179023
128,2022-05-15,6534,240664.0,38840.0,40725.0,57853.0,53732.0,49511.0,27772.0,2.1,7.43,1317.0,8789.0,5738.0,4510.0,723.0,99678.0,5738.0,55740.0,6163.0,45524.0,68.0,3286.0,3340.0,723.0,173.0,3.5,52.5,10447.0,6210.0,26218.0,7216.0,6585.0,4273.0,2737.0,538.0,1262.37,190.64458122420527
129,2022-05-15,6535,101014.0,15578.0,11045.0,22780.0,25704.0,25906.0,7566.0,2.1,5.13,209.0,2044.0,877.0,3379.0,730.0,44199.0,877.0,13439.0,5087.0,27797.0,31.0,1606.0,1834.0,730.0,36.0,5.1,67.0,7344.0,3102.0,13338.0,4194.0,3845.0,1852.0,1011.0,229.0,1458.91,69.23936363449424
130,2022-05-15,6611,195012.0,31976.0,33917.0,50166.0,39611.0,39347.0,38298.0,1.9,6.86,2039.0,21550.0,25812.0,1478.0,239.0,59468.0,25812.0,70217.0,753.0,11758.0,7.0,820.0,982.0,239.0,3.0,4.1,25.9,2536.0,6348.0,15288.0,2932.0,2647.0,1393.0,1152.0,182.0,106.79,1826.12604176421
131,2022-05-15,6631,219953.0,37532.0,30223.0,52816.0,50990.0,48388.0,22218.0,2.2,6.21,1180.0,8132.0,3058.0,3474.0,795.0,93491.0,3058.0,45133.0,9324.0,43950.0,43.0,5155.0,2631.0,795.0,38.0,5.1,53.8,5281.0,4626.0,23259.0,7863.0,7732.0,4792.0,3243.0,756.0,1380.42,159.33773778994797
132,2022-05-15,6632,118253.0,19488.0,13473.0,27343.0,28486.0,29460.0,12414.0,2.1,5.39,210.0,2926.0,1599.0,2921.0,631.0,51740.0,1599.0,24176.0,4501.0,25594.0,42.0,1379.0,2059.0,631.0,43.0,5.2,61.9,4967.0,5349.0,17327.0,3745.0,3414.0,1519.0,838.0,136.0,1097.75,107.72306991573673
133,2022-05-15,6633,229935.0,36975.0,24896.0,52446.0,56530.0,59090.0,18506.0,2.1,5.78,791.0,6364.0,5476.0,4166.0,759.0,99463.0,5476.0,56856.0,5053.0,42672.0,61.0,2844.0,3220.0,759.0,79.0,4.6,61.1,9568.0,6388.0,29594.0,9629.0,8466.0,4355.0,2785.0,503.0,1110.83,206.9938694489706
134,2022-05-15,6634,178587.0,28812.0,20578.0,42054.0,44047.0,43098.0,14875.0,2.2,5.3,428.0,3340.0,2175.0,4493.0,864.0,77506.0,2175.0,31291.0,6943.0,41953.0,69.0,2308.0,3115.0,864.0,80.0,5.1,64.1,10838.0,5640.0,22961.0,5710.0,5927.0,3322.0,2018.0,437.0,1539.0,116.04093567251462
135,2022-05-15,6635,154482.0,25219.0,18766.0,35099.0,38366.0,37036.0,14605.0,2.1,5.09,435.0,4063.0,2027.0,2979.0,717.0,69914.0,2027.0,36586.0,5080.0,31907.0,43.0,1869.0,1857.0,717.0,46.0,4.7,58.9,8239.0,4906.0,20157.0,5366.0,5720.0,2789.0,1531.0,434.0,1848.7,83.56250338075404
136,2022-05-15,6636,98421.0,14863.0,11441.0,21603.0,24644.0,25869.0,7760.0,2.1,4.82,199.0,5116.0,1079.0,3099.0,668.0,41680.0,1079.0,25496.0,4267.0,18150.0,49.0,640.0,1450.0,668.0,36.0,5.7,59.3,7305.0,3998.0,13796.0,3072.0,2556.0,1101.0,623.0,174.0,974.52,100.99433567294669
137,2022-05-15,7111,112963.0,17237.0,19478.0,28865.0,22540.0,24844.0,17092.0,1.9,7.52,874.0,18212.0,2256.0,1912.0,161.0,39980.0,2256.0,53581.0,304.0,3926.0,12.0,1195.0,1949.0,161.0,8.0,4.2,30.5,2805.0,2363.0,10156.0,2529.0,1730.0,1274.0,841.0,138.0,105.25,1073.2826603325416
138,2022-05-15,7131,127699.0,19994.0,14666.0,29147.0,31562.0,32329.0,12756.0,2.1,6.45,620.0,6485.0,2108.0,3045.0,976.0,55497.0,2108.0,39442.0,2858.0,17847.0,37.0,2828.0,2625.0,976.0,12.0,6.7,55.2,5043.0,3197.0,16620.0,6063.0,5488.0,2863.0,2464.0,322.0,787.05,162.2501747030049
139,2022-05-15,7132,131159.0,22606.0,15865.0,30791.0,31974.0,29925.0,11814.0,2.2,5.27,256.0,2479.0,818.0,4008.0,595.0,56646.0,818.0,25208.0,4285.0,28178.0,49.0,2734.0,2915.0,595.0,14.0,4.8,63.6,6122.0,5140.0,17562.0,5649.0,5630.0,2833.0,1737.0,365.0,642.34,204.18937011551515
140,2022-05-15,7133,163672.0,27402.0,19015.0,38659.0,39522.0,39065.0,19445.0,2.1,6.16,329.0,7081.0,2172.0,4070.0,998.0,67703.0,2172.0,44002.0,4277.0,24512.0,37.0,3478.0,2872.0,998.0,3.0,4.4,56.3,8909.0,4446.0,18018.0,6808.0,5547.0,3449.0,2825.0,495.0,863.89,189.4593061616641
141,2022-05-15,7134,82062.0,13000.0,10055.0,18681.0,19834.0,20495.0,8871.0,2.1,4.83,334.0,1067.0,1119.0,2509.0,563.0,38332.0,1119.0,13353.0,2974.0,22735.0,28.0,1395.0,1742.0,563.0,18.0,6.3,61.0,4763.0,3256.0,12155.0,3679.0,2652.0,1572.0,783.0,141.0,776.83,105.63701195885844
142,2022-05-15,7135,61536.0,9641.0,7192.0,13484.0,15668.0,15553.0,5887.0,2.1,5.11,180.0,1033.0,542.0,2879.0,625.0,27854.0,542.0,8466.0,2109.0,16555.0,25.0,2310.0,2460.0,625.0,18.0,6.2,66.0,4630.0,2123.0,7981.0,2998.0,2892.0,1916.0,1244.0,259.0,692.47,88.86449954510664
143,2022-05-15,7137,215317.0,35928.0,25967.0,52407.0,51769.0,49244.0,20192.0,2.1,5.91,933.0,17484.0,2177.0,5483.0,867.0,83067.0,2177.0,72116.0,2536.0,22054.0,50.0,4654.0,5541.0,867.0,15.0,4.6,55.5,9727.0,6110.0,24316.0,8283.0,9025.0,6022.0,4332.0,538.0,817.67,263.3299497352233
144,2022-05-15,7138,186866.0,32623.0,22808.0,43640.0,44938.0,42856.0,20450.0,2.2,5.93,437.0,14024.0,2605.0,3502.0,560.0,71002.0,2605.0,68946.0,2426.0,12224.0,61.0,2515.0,2782.0,560.0,9.0,4.3,56.4,6381.0,5720.0,23107.0,7674.0,8006.0,3928.0,2743.0,546.0,627.04,298.0128859402909
145,2022-05-15,7140,105319.0,17534.0,12120.0,24834.0,26082.0,24749.0,10473.0,2.1,5.36,337.0,2285.0,1584.0,2765.0,992.0,46379.0,1584.0,20230.0,3413.0,23360.0,20.0,2674.0,2051.0,992.0,16.0,6.2,61.3,5415.0,2833.0,12685.0,5191.0,4806.0,2911.0,2112.0,428.0,991.07,106.26797299888
